theta,time,x,y
0.0,1741187426568462848,1.3500000201165676,1.8250000271946192
0.0,1741187426568462848,1.344801922810106,1.80995848491726
0.0,1741187426568462848,1.3417165002482605,1.7978452950394939
0.0,1741187426568462848,1.3374493798233473,1.7860960272862911
0.0,1741187426568462848,1.331990452587462,1.7748510625191187
0.0,1741187426568462848,1.3251901824055636,1.764362742965858
0.0,1741187426568462848,1.3183746534343754,1.7538841508907694
0.0,1741187426568462848,1.3115158276485772,1.7434339783107333
0.0,1741187426568462848,1.3045825198975578,1.733033015326157
0.0,1741187426568462848,1.2976103022338492,1.7226581830182397
0.0,1741187426568462848,1.2906159593256703,1.71229822802988
0.0,1741187426568462848,1.283611888939319,1.7019447580269684
0.0,1741187426568462848,1.2765627097571297,1.6916221870723689
0.0,1741187426568462848,1.2695056150779962,1.6813047659591547
0.0,1741187426568462848,1.2624446103341072,1.6709900151340662
0.0,1741187426568462848,1.2553615757131809,1.6606905230982676
0.0,1741187426568462848,1.2482708163301766,1.6503963716387204
0.0,1741187426568462848,1.241170329469,1.6401087051646215
0.0,1741187426568462848,1.234064788133871,1.6298246626529789
0.0,1741187426568462848,1.2269461814604128,1.6195497754149102
0.0,1741187426568462848,1.2198215666386716,1.60927889360903
0.0,1741187426568462848,1.21269943137019,1.599006390556788
0.0,1741187426568462848,1.2055649937028434,1.5887423752060883
0.0,1741187426568462848,1.1984255015615446,1.578481888450412
0.0,1741187426568462848,1.1912843881738837,1.5682225461039323
0.0,1741187426568462848,1.1841391739866012,1.5579660647804445
0.0,1741187426568462848,1.1769901451019962,1.5477122537450825
0.0,1741187426568462848,1.169836252478305,1.5374616852024445
0.0,1741187426568462848,1.1626837903661098,1.527210258352909
0.0,1741187426568462848,1.155525701575364,1.516962741568129
0.0,1741187426568462848,1.1483635119849964,1.506718085806341
0.0,1741187426568462848,1.1412024668038256,1.4964725717376552
0.0,1741187426568462848,1.1340377976601985,1.4862296325896622
0.0,1741187426568462848,1.1268719841073747,1.4759876471159998
0.0,1741187426568462848,1.1197029280618267,1.4657476643584317
0.0,1741187426568462848,1.1125338720162787,1.4555078723357298
0.0,1741187426568462848,1.1053628132546365,1.4452694154570906
0.0,1741187426568462848,1.098188416632837,1.435033342764278
0.0,1741187426568462848,1.0910164041968642,1.4247955534576704
0.0,1741187426568462848,1.0838410539007342,1.4145600529694562
0.0,1741187426568462848,1.0766642730931082,1.4043256015230057
0.0,1741187426568462848,1.0694869200808839,1.3940916269137205
0.0,1741187426568462848,1.062308804129195,1.3838581291416006
0.0,1741187426568462848,1.0551307835449393,1.3736245360020476
0.0,1741187426568462848,1.0479499019376917,1.363392945578589
0.0,1741187426568462848,1.0407702601070739,1.3531604968482327
0.0,1741187426568462848,1.0335893784998262,1.342928906424774
0.0,1741187426568462848,1.0264069710136496,1.332698460410512
0.0,1741187426568462848,1.0192254218343706,1.3224673468242187
0.0,1741187426568462848,1.012042918980761,1.3122369008099568
0.0,1741187426568462848,1.0048607022294505,1.3020063594282618
0.0,1741187426568462848,0.9976767688643449,1.2917768670883305
0.0,1741187426568462848,0.9904935030712707,1.281546993278667
0.0,1741187426568462848,0.9833103326456296,1.2713170241015703
0.0,1741187426568462848,0.9761255409736265,1.2610881993336704
0.0,1741187426568462848,0.9689421798131193,1.2508583255240069
0.0,1741187426568462848,0.9617580557131475,1.2406291192863748
0.0,1741187426568462848,0.9545736455108766,1.2304000084161757
0.0,1741187426568462848,0.9473890445737396,1.2201709929134097
0.0,1741187426568462848,0.9402045390040357,1.2099419774106437
0.0,1741187426568462848,0.9330209871086623,1.1997122943358463
0.0,1741187426568462848,0.9258358139669269,1.1894837556702456
0.0,1741187426568462848,0.9186514991320891,1.1792545494326134
0.0,1741187426568462848,0.9114673750321174,1.1690253431949813
0.0,1741187426568462848,0.9042827740949804,1.1587963276922153
0.0,1741187426568462848,0.8970987453624417,1.1485670260871501
0.0,1741187426568462848,0.889914525895037,1.138337724482085
0.0,1741187426568462848,0.8827308786322305,1.1281081367747205
0.0,1741187426568462848,0.8755464684299596,1.1178790259045215
0.0,1741187426568462848,0.8683627257997202,1.1076495335645902
0.0,1741187426568462848,0.8611795553740791,1.0974195643874936
0.0,1741187426568462848,0.8539959081112727,1.0871898813126961
0.0,1741187426568462848,0.8468128330530647,1.0769599121355995
0.0,1741187426568462848,0.8396298533622897,1.0667297522236368
0.0,1741187426568462848,0.8324471597738139,1.056499496944241
0.0,1741187426568462848,0.825264370817905,1.0462692416648451
0.0,1741187426568462848,0.8180818679642954,1.0360387956505832
0.0,1741187426568462848,0.8109003187850163,1.025807777431723
0.0,1741187426568462848,0.803718292768572,1.0155770453151618
0.0,1741187426568462848,0.7965366005381433,1.0053460270963015
0.0,1741187426568462848,0.7893554805123131,0.995114627407709
0.0,1741187426568462848,0.7821743128027663,0.9848832277191164
0.0,1741187426568462848,0.7749936219303848,0.9746515419282247
0.0,1741187426568462848,0.7678130264254364,0.9644197607698999
0.0,1741187426568462848,0.7606330031250863,0.9541875981418428
0.0,1741187426568462848,0.7534530275084528,0.9439554355137858
0.0,1741187426568462848,0.7462731949429688,0.9337230821508626
0.0,1741187426568462848,0.739094268368099,0.9234901565833411
0.0,1741187426568462848,0.7319151987420796,0.9132573263832526
0.0,1741187426568462848,0.7247363675346428,0.903024305448298
0.0,1741187426568462848,0.7175580131643713,0.8927909984110443
0.0,1741187426568462848,0.7103799925801155,0.8825574052714913
0.0,1741187426568462848,0.703202353465592,0.8723235260296391
0.0,1741187426568462848,0.696024762034785,0.862089646787787
0.0,1741187426568462848,0.6888480289108756,0.8518551953413365
0.0,1741187426568462848,0.6816712481032496,0.841620743894886
0.0,1741187426568462848,0.6744946103467733,0.8313861970810024
0.0,1741187426568462848,0.6673187355297614,0.8211511734299535
0.0,1741187426568462848,0.6601430037638991,0.8109159590440385
0.0,1741187426568462848,0.6529678442026352,0.8006803631883912
0.0,1741187426568462848,0.6457347966095028,0.7904856322778109
0.0,1741187426568462848,0.6384367084270224,0.7803372976234151
0.0,1741187426568462848,0.6311030958757264,0.7702146644922294
0.0,1741187426568462848,0.6237267587144188,0.7601231211442219
0.0,1741187426568462848,0.6162558647432306,0.750101339073499
0.0,1741187426568462848,0.6087104888068211,0.7401355376859833
0.0,1741187426568462848,0.6011310666968086,0.7301955808728273
0.0,1741187426568462848,0.5934823124629602,0.7203089344547529
0.0,1741187426568462848,0.5857724753882358,0.7104697810183431
0.0,1741187426568462848,0.5780398931807262,0.7006485089756325
0.0,1741187426568462848,0.5702560032942294,0.6908679111431226
0.0,1741187426568462848,0.562432535923012,0.6811188322472397
0.0,1741187426568462848,0.554586561837592,0.671387920847355
0.0,1741187426568462848,0.5467091641829782,0.6616824725520978
0.0,1741187426568462848,0.5388101181210594,0.6519945718645239
0.0,1741187426568462848,0.5308867533637098,0.6423265552867434
0.0,1741187426568462848,0.5229464132032753,0.63267246235419
0.0,1741187426568462848,0.5149902420489525,0.6230314824436824
0.0,1741187426568462848,0.5070131854267892,0.6134077163548426
0.0,1741187426568462848,0.4990290716145793,0.603789815363136
0.0,1741187426568462848,0.4910281731341506,0.594185885700373
0.0,1741187426568462848,0.4830141616316759,0.5845928756086956
0.0,1741187426568462848,0.47500000707805157,0.5750000085681677
0.0,1741187426568462848,0.45000000670552254,0.5500000081956387
0.0,1741187426568462848,1.3500000201165676,1.8250000271946192
0.0,1741187426568462848,1.344801922810106,1.80995848491726
0.0,1741187426568462848,1.3417165002482605,1.7978452950394939
0.0,1741187426568462848,1.3374493798233473,1.7860960272862911
0.0,1741187426568462848,1.331990452587462,1.7748510625191187
0.0,1741187426568462848,1.3251901824055636,1.764362742965858
0.0,1741187426568462848,1.3183746534343754,1.7538841508907694
0.0,1741187426568462848,1.3115158276485772,1.7434339783107333
0.0,1741187426568462848,1.3045825198975578,1.733033015326157
0.0,1741187426568462848,1.2976103022338492,1.7226581830182397
0.0,1741187426568462848,1.2906159593256703,1.71229822802988
0.0,1741187426568462848,1.283611888939319,1.7019447580269684
0.0,1741187426568462848,1.2765627097571297,1.6916221870723689
0.0,1741187426568462848,1.2695056150779962,1.6813047659591547
0.0,1741187426568462848,1.2624446103341072,1.6709900151340662
0.0,1741187426568462848,1.2553615757131809,1.6606905230982676
0.0,1741187426568462848,1.2482708163301766,1.6503963716387204
0.0,1741187426568462848,1.241170329469,1.6401087051646215
0.0,1741187426568462848,1.234064788133871,1.6298246626529789
0.0,1741187426568462848,1.2269461814604128,1.6195497754149102
0.0,1741187426568462848,1.2198215666386716,1.60927889360903
0.0,1741187426568462848,1.21269943137019,1.599006390556788
0.0,1741187426568462848,1.2055649937028434,1.5887423752060883
0.0,1741187426568462848,1.1984255015615446,1.578481888450412
0.0,1741187426568462848,1.1912843881738837,1.5682225461039323
0.0,1741187426568462848,1.1841391739866012,1.5579660647804445
0.0,1741187426568462848,1.1769901451019962,1.5477122537450825
0.0,1741187426568462848,1.169836252478305,1.5374616852024445
0.0,1741187426568462848,1.1626837903661098,1.527210258352909
0.0,1741187426568462848,1.155525701575364,1.516962741568129
0.0,1741187426568462848,1.1483635119849964,1.506718085806341
0.0,1741187426568462848,1.1412024668038256,1.4964725717376552
0.0,1741187426568462848,1.1340377976601985,1.4862296325896622
0.0,1741187426568462848,1.1268719841073747,1.4759876471159998
0.0,1741187426568462848,1.1197029280618267,1.4657476643584317
0.0,1741187426568462848,1.1125338720162787,1.4555078723357298
0.0,1741187426568462848,1.1053628132546365,1.4452694154570906
0.0,1741187426568462848,1.098188416632837,1.435033342764278
0.0,1741187426568462848,1.0910164041968642,1.4247955534576704
0.0,1741187426568462848,1.0838410539007342,1.4145600529694562
0.0,1741187426568462848,1.0766642730931082,1.4043256015230057
0.0,1741187426568462848,1.0694869200808839,1.3940916269137205
0.0,1741187426568462848,1.062308804129195,1.3838581291416006
