theta,time,x,y
0.0,1741188108051986138,0.4000000059604645,0.6750000100582838
0.0,1741188108051986138,0.42481909431247544,0.6736022572756148
0.0,1741188108051986138,0.43730364497458396,0.6729808907655013
0.0,1741188108051986138,0.4483033723876382,0.6789185625153564
0.0,1741188108051986138,0.4594375678813094,0.6846000773400078
0.0,1741188108051986138,0.47054987654909297,0.6903243167746709
0.0,1741188108051986138,0.4817260813970279,0.6959227665651255
0.0,1741188108051986138,0.4926469876266566,0.7020041570366047
0.0,1741188108051986138,0.5036357477849087,0.7079620943659855
0.0,1741188108051986138,0.5146076755912254,0.7139510737948278
0.0,1741188108051986138,0.5256206113937587,0.7198641884306696
0.0,1741188108051986138,0.5368814071548194,0.7252904046370148
0.0,1741188108051986138,0.5480305753354813,0.7309424986085666
0.0,1741188108051986138,0.558991726621862,0.7369510760449032
0.0,1741188108051986138,0.5699483479551724,0.7429679504479161
0.0,1741188108051986138,0.5810220804962825,0.7487664334292177
0.0,1741188108051986138,0.5920230476859665,0.7547018163606793
0.0,1741188108051986138,0.6032099813701208,0.7602788084786951
0.0,1741188108051986138,0.6143957229613619,0.7658581847825374
0.0,1741188108051986138,0.6256606672057607,0.7712758179199071
0.0,1741188108051986138,0.6368814086449355,0.7767844315884176
0.0,1741188108051986138,0.6480619050273582,0.7823742983098967
0.0,1741188108051986138,0.6592364409452145,0.787976038276792
0.0,1741188108051986138,0.6703789810892786,0.7936411499029568
0.0,1741188108051986138,0.6815254789818148,0.7992985844507601
0.0,1741188108051986138,0.6926451309419441,0.8050085187704639
0.0,1741188108051986138,0.7037515745125944,0.8107441069296613
0.0,1741188108051986138,0.714823733491059,0.8165455939851043
0.0,1741188108051986138,0.7258953679486417,0.8223480347148779
0.0,1741188108051986138,0.736929141535299,0.828222191754314
0.0,1741188108051986138,0.7479351155152187,0.8341483240447687
0.0,1741188108051986138,0.7589370840629499,0.8400817996275691
0.0,1741188108051986138,0.7699153538035652,0.8460590488621449
0.0,1741188108051986138,0.7808773633968435,0.8520660527358359
0.0,1741188108051986138,0.791819441196612,0.8581093916015234
0.0,1741188108051986138,0.8027652860099863,0.8641457686445975
0.0,1741188108051986138,0.8136922003878979,0.8702163825961406
0.0,1741188108051986138,0.8245840195504428,0.8763498436860715
0.0,1741188108051986138,0.8354736452620273,0.8824871194733248
